id,avatarUrl,firstName,lastName,height,weight,overallRating,homeTown,homeState,redShirtStatus,jerseyNum,schoolYear,stats_acceleration_value,stats_acceleration_diff,stats_agility_value,stats_agility_diff,stats_jumping_value,stats_jumping_diff,stats_stamina_value,stats_stamina_diff,stats_strength_value,stats_strength_diff,stats_awareness_value,stats_awareness_diff,stats_bCVision_value,stats_bCVision_diff,stats_blockShedding_value,stats_blockShedding_diff,stats_breakSack_value,stats_breakSack_diff,stats_breakTackle_value,stats_breakTackle_diff,stats_carrying_value,stats_carrying_diff,stats_catchInTraffic_value,stats_catchInTraffic_diff,stats_catching_value,stats_catching_diff,stats_changeOfDirection_value,stats_changeOfDirection_diff,stats_deepRouteRunning_value,stats_deepRouteRunning_diff,stats_finesseMoves_value,stats_finesseMoves_diff,stats_hitPower_value,stats_hitPower_diff,stats_impactBlocking_value,stats_impactBlocking_diff,stats_injury_value,stats_injury_diff,stats_jukeMove_value,stats_jukeMove_diff,stats_kickAccuracy_value,stats_kickAccuracy_diff,stats_kickPower_value,stats_kickPower_diff,stats_kickReturn_value,stats_kickReturn_diff,stats_leadBlock_value,stats_leadBlock_diff,stats_manCoverage_value,stats_manCoverage_diff,stats_mediumRouteRunning_value,stats_mediumRouteRunning_diff,stats_overall_value,stats_overall_diff,stats_passBlock_value,stats_passBlock_diff,stats_passBlockFinesse_value,stats_passBlockFinesse_diff,stats_passBlockPower_value,stats_passBlockPower_diff,stats_playAction_value,stats_playAction_diff,stats_playRecognition_value,stats_playRecognition_diff,stats_powerMoves_value,stats_powerMoves_diff,stats_press_value,stats_press_diff,stats_pursuit_value,stats_pursuit_diff,stats_runBlock_value,stats_runBlock_diff,stats_runBlockFinesse_value,stats_runBlockFinesse_diff,stats_runBlockPower_value,stats_runBlockPower_diff,stats_runningStyle_value,stats_runningStyle_diff,stats_shortRouteRunning_value,stats_shortRouteRunning_diff,stats_spectacularCatch_value,stats_spectacularCatch_diff,stats_speed_value,stats_speed_diff,stats_spinMove_value,stats_spinMove_diff,stats_stiffArm_value,stats_stiffArm_diff,stats_tackle_value,stats_tackle_diff,stats_throwAccuracyDeep_value,stats_throwAccuracyDeep_diff,stats_throwAccuracyMid_value,stats_throwAccuracyMid_diff,stats_throwAccuracyShort_value,stats_throwAccuracyShort_diff,stats_throwOnTheRun_value,stats_throwOnTheRun_diff,stats_throwPower_value,stats_throwPower_diff,stats_throwUnderPressure_value,stats_throwUnderPressure_diff,stats_toughness_value,stats_toughness_diff,stats_trucking_value,stats_trucking_diff,stats_zoneCoverage_value,stats_zoneCoverage_diff,conference_id,conference_label,conference_imageUrl,team_id,team_label,team_imageUrl,team_isPopular,position_id,position_shortLabel,position_label,position_positionType_id,position_positionType_name,iteration_id,iteration_label
33241,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/81.png?im=FaceCrop,padding=0.7",Trey,Smith,76,95,69,Apopka,Florida,Previous,23,Sophomore,80,0,73,0,76,0,77,0,74,0,74,0,57,0,72,0,23,0,55,0,58,0,31,0,38,0,66,0,31,0,67,0,75,0,72,0,92,0,57,0,22,0,26,0,56,0,51,0,65,0,31,0,69,0,51,0,55,0,51,0,13,0,72,0,76,0,54,0,80,0,54,0,53,0,53,0,0,0,31,0,31,0,75,0,54,0,58,0,77,0,15,0,16,0,14,0,21,0,21,0,21,0,87,0,61,0,66,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,81,Purdue,https://drop-assets.ea.com/images/2i2SEiHgNVh7btKUFhhelv/23a6897b83256aecdddebdf5e955873b/Purdue.png,False,LE,LEDG,Left Edge,defense,Defense,cfb-26-national-championship,National Championship
4284,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/106.png?im=FaceCrop,padding=0.7",Trey,Fite,76,101,69,Tatum,Texas,Previous,31,Junior,82,0,74,0,82,0,81,0,68,0,70,0,31,0,62,0,39,0,40,0,56,0,40,0,51,0,71,0,33,0,76,0,73,0,64,0,88,0,29,0,41,0,31,0,36,0,56,0,65,0,35,0,69,0,66,0,45,0,40,0,37,0,67,0,62,0,36,0,80,0,58,0,52,0,67,0,0,0,32,0,33,0,77,0,33,0,40,0,78,0,32,0,29,0,23,0,13,0,35,0,38,0,83,0,42,0,71,0,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,106,Louisiana,https://drop-assets.ea.com/images/752ZhdgGIgkfhMVBiobEx4/8e6e76e182e0e1758d54cafd92079b2d/Louisiana.png,False,RE,REDG,Right Edge,defense,Defense,cfb-26-national-championship,National Championship
34553,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/75.png?im=FaceCrop,padding=0.7",Trey,Caver,72,22,69,Montgomery,Alabama,Eligible,16,Sophomore,89,0,86,0,83,0,89,0,62,0,69,0,45,0,57,0,35,0,65,0,53,0,25,0,58,0,83,0,29,0,31,0,69,0,42,0,89,0,66,0,43,0,27,0,52,0,54,0,65,0,28,0,69,0,64,0,47,0,40,0,36,0,67,0,30,0,67,0,72,0,53,0,54,0,61,0,0,0,29,0,24,0,87,0,58,0,40,0,73,0,18,0,12,0,22,0,23,0,24,0,42,0,82,0,34,0,69,0,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,75,Old Dominion,https://drop-assets.ea.com/images/3dBHEsz3dVTIS06DmJkqAL/4bd37ad290780ad5f85b3a605d297376/OldDominion.png,False,SS,SS,Strong Safety,defense,Defense,cfb-26-national-championship,National Championship
29253,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/121.png?im=FaceCrop,padding=0.7",Trey,Ridley,73,40,69,Overland Park,Kansas,Previous,31,Freshman,86,0,81,0,83,0,91,0,64,0,68,0,46,0,59,0,42,0,44,0,35,0,26,0,64,0,79,0,28,0,32,0,77,0,63,0,90,0,48,0,34,0,46,0,54,0,57,0,64,0,26,0,69,0,66,0,48,0,44,0,44,0,67,0,36,0,69,0,74,0,48,0,55,0,66,0,0,0,28,0,26,0,82,0,47,0,63,0,79,0,23,0,31,0,24,0,34,0,37,0,32,0,87,0,57,0,70,0,PAC 12,Pac-12,https://drop-assets.ea.com/images/4a8xKK2NSBEHqJXYuZ4NZR/e80ca490f95f9b88fb962623c88094f4/Pac12.png,121,Washington State,https://drop-assets.ea.com/images/1RYerLVgV2LFrMD3tNzkby/785b7ea02aee4e6b8a59933a846c61ef/WashingtonState.png,False,SS,SS,Strong Safety,defense,Defense,cfb-26-national-championship,National Championship
10572,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/104.png?im=FaceCrop,padding=0.7",Troy,Ford Jr.,74,65,69,Savannah,Georgia,Previous,28,Sophomore,85,0,80,0,81,0,87,0,80,0,61,0,34,0,70,0,46,0,46,0,66,0,34,0,54,0,76,0,28,0,57,0,80,0,77,0,88,0,32,0,32,0,25,0,38,0,53,0,60,0,30,0,69,0,67,0,60,0,53,0,39,0,73,0,65,0,28,0,73,0,59,0,52,0,66,0,0,0,30,0,31,0,78,0,34,0,44,0,83,0,29,0,13,0,25,0,29,0,15,0,42,0,87,0,46,0,75,0,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,104,UCF,https://drop-assets.ea.com/images/7a9YQdCmGqBqSmKy3pjl97/4486781173f873da3636c8490f06b3bf/UCF.png,False,MLB,MIKE,Mike Backer,defense,Defense,cfb-26-national-championship,National Championship
14525,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/34.png?im=FaceCrop,padding=0.7",Troy,Stevenson IV,71,20,69,Huger,South Carolina,Previous,18,Freshman,94,0,89,0,92,0,90,0,51,0,57,0,60,0,42,0,27,0,27,0,45,0,34,0,61,0,90,0,36,0,45,0,53,0,44,0,72,0,69,0,35,0,24,0,54,0,54,0,68,0,38,0,69,0,60,0,58,0,52,0,30,0,67,0,28,0,65,0,70,0,51,0,52,0,56,0,0,0,35,0,42,0,90,0,64,0,28,0,57,0,17,0,22,0,33,0,19,0,22,0,32,0,80,0,26,0,73,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,34,Georgia Tech,https://drop-assets.ea.com/images/7oNS1QtNV5gbhxfxaiSOXC/9de13b9e935e4b8494af79f0b1cf80b0/GeorgiaTech.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
22734,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/123.png?im=FaceCrop,padding=0.7",Tucker,Parks,74,42,69,Spring,Texas,Previous,11,Freshman,84,0,80,0,74,0,88,0,57,0,63,0,77,0,42,0,52,0,55,0,64,0,26,0,47,0,80,0,24,0,35,0,39,0,35,0,81,0,76,0,29,0,27,0,27,0,34,0,32,0,26,0,69,0,36,0,34,0,30,0,49,0,51,0,36,0,30,0,24,0,32,0,25,0,32,0,0,0,28,0,25,0,76,0,70,0,48,0,39,0,66,0,78,0,79,0,79,0,88,0,69,0,89,0,48,0,59,0,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,123,Western Kentucky,https://drop-assets.ea.com/images/3ti1fULvE0s4tWUklXnlD4/169b6bee533f77b3d99cd0902704e200/WesternKentucky.png,False,QB,QB,Quarterback,offense,Offense,cfb-26-national-championship,National Championship
21378,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/69.png?im=FaceCrop,padding=0.7",Tyler,Gant,75,130,69,St. Louis,Missouri,Previous,54,Sophomore,79,0,67,0,75,0,88,0,77,0,71,0,29,0,72,0,42,0,38,0,55,0,29,0,35,0,53,0,29,0,68,0,80,0,69,0,89,0,29,0,41,0,26,0,32,0,56,0,40,0,29,0,69,0,67,0,63,0,55,0,26,0,76,0,70,0,31,0,82,0,55,0,56,0,64,0,0,0,29,0,29,0,69,0,29,0,39,0,82,0,13,0,36,0,10,0,26,0,32,0,31,0,90,0,39,0,27,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,69,Northwestern,https://drop-assets.ea.com/images/6W0ZN0OqcbZwtA4Gr4kjkt/45cd38e27df4cd9724adc92168e0b8b5/Northwestern.png,False,DT,DT,Defensive Tackle,defense,Defense,cfb-26-national-championship,National Championship
30766,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/33.png?im=FaceCrop,padding=0.7",Tyler,Scott,73,35,69,Mableton,Georgia,Previous,5,Sophomore,89,0,84,0,89,0,82,0,63,0,72,0,68,0,48,0,41,0,67,0,57,0,30,0,65,0,82,0,42,0,27,0,75,0,46,0,77,0,78,0,43,0,31,0,72,0,33,0,69,0,24,0,69,0,26,0,29,0,32,0,33,0,75,0,24,0,76,0,73,0,45,0,42,0,46,0,0,0,33,0,20,0,86,0,73,0,28,0,62,0,27,0,14,0,10,0,33,0,20,0,29,0,78,0,38,0,71,0,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,33,Georgia State,https://drop-assets.ea.com/images/6wYNvlHPnNyDzkj0My82hQ/b5c1ccb8c4b76da3aae56e9e4c1b036c/GeorgiaState.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
25324,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/66.png?im=FaceCrop,padding=0.7",Tyler,Houser,74,60,69,Sparta,New Jersey,Eligible,33,Freshman,84,0,80,0,84,0,79,0,69,0,66,0,50,0,70,0,37,0,31,0,64,0,56,0,70,0,78,0,28,0,64,0,83,0,71,0,94,0,57,0,24,0,23,0,36,0,54,0,63,0,34,0,69,0,48,0,46,0,45,0,48,0,67,0,68,0,52,0,83,0,51,0,50,0,60,0,0,0,34,0,58,0,83,0,52,0,49,0,78,0,22,0,15,0,37,0,25,0,24,0,36,0,85,0,56,0,68,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,66,North Carolina,https://drop-assets.ea.com/images/3A2f1YUh8wFuOuz06JTKAJ/a03ba9cfb55b5bb76611e8a1b41743cc/NorthCarolina.png,False,ROLB,WILL,Will Backer,defense,Defense,cfb-26-national-championship,National Championship
33894,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/37.png?im=FaceCrop,padding=0.7",Tyler,McMillan,77,175,69,Detroit,Michigan,Previous,70,Junior,72,0,65,0,72,0,90,0,88,0,72,0,39,0,48,0,35,0,39,0,52,0,29,0,27,0,50,0,29,0,29,0,52,0,79,0,86,0,27,0,40,0,31,0,28,0,80,0,26,0,31,0,69,0,75,0,77,0,74,0,33,0,42,0,49,0,26,0,33,0,70,0,73,0,72,0,0,0,26,0,27,0,62,0,29,0,39,0,41,0,30,0,19,0,30,0,22,0,36,0,35,0,92,0,37,0,29,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,37,Illinois,https://drop-assets.ea.com/images/1ricZudzSRrY0M4L29MR48/d6bd445fcf23d19c94d6c0bfb01d8df4/Illinois.png,False,RT,RT,Right Tackle,offense,Offense,cfb-26-national-championship,National Championship
30851,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/98.png?im=FaceCrop,padding=0.7",Tyson,Turner,74,55,69,Bryan,Texas,Previous,11,Freshman,85,0,82,0,80,0,79,0,71,0,64,0,67,0,52,0,42,0,68,0,67,0,77,0,83,0,79,0,65,0,43,0,65,0,40,0,78,0,70,0,45,0,26,0,62,0,36,0,23,0,73,0,69,0,38,0,29,0,38,0,36,0,32,0,43,0,28,0,63,0,44,0,34,0,33,0,0,0,73,0,89,0,86,0,69,0,48,0,61,0,15,0,28,0,15,0,12,0,31,0,25,0,76,0,52,0,40,0,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,98,Texas Tech,https://drop-assets.ea.com/images/2Lxte8K570VxzhDqT7gPqO/3b7e01ad825eab235b7b517a069d5490/TexasTech.png,False,WR,WR,Wide Receiver,offense,Offense,cfb-26-national-championship,National Championship
7514,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/87.png?im=FaceCrop,padding=0.7",Tywon,Wray Jr.,72,38,69,Atlanta,Georgia,Previous,3,Sophomore,86,0,82,0,84,0,89,0,67,0,68,0,49,0,66,0,45,0,47,0,27,0,40,0,64,0,79,0,29,0,33,0,86,0,63,0,93,0,50,0,36,0,40,0,49,0,57,0,62,0,25,0,69,0,64,0,61,0,54,0,36,0,71,0,51,0,67,0,78,0,53,0,56,0,71,0,0,0,26,0,33,0,84,0,50,0,68,0,72,0,15,0,28,0,18,0,11,0,10,0,46,0,92,0,64,0,64,0,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,87,South Alabama,https://drop-assets.ea.com/images/4KzXyWeXYzGs3HUqaO6NU4/20789690b0d470892a235e014414e6f2/SouthAlabama.png,False,SS,SS,Strong Safety,defense,Defense,cfb-26-national-championship,National Championship
23264,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/61.png?im=FaceCrop,padding=0.7",Val,Erickson,77,160,69,Chicago,Illinois,Previous,50,Junior,66,0,53,0,67,0,84,0,86,0,59,0,44,0,54,0,45,0,44,0,50,0,28,0,25,0,51,0,27,0,30,0,60,0,82,0,88,0,29,0,44,0,40,0,26,0,73,0,29,0,28,0,69,0,73,0,64,0,77,0,39,0,34,0,55,0,28,0,25,0,70,0,68,0,83,0,0,0,25,0,24,0,56,0,29,0,40,0,42,0,37,0,36,0,12,0,25,0,12,0,44,0,88,0,39,0,26,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,61,NC State,https://drop-assets.ea.com/images/2CO36nU3mjTXlt2nmZw6gz/d5216136c4adc18c5bdcac73898a8cbd/NCState.png,False,RG,RG,Right Guard,offense,Offense,cfb-26-national-championship,National Championship
5614,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/123.png?im=FaceCrop,padding=0.7",Venson,Sneed Jr.,76,102,69,Wabasso,Florida,Previous,55,Junior,78,0,71,0,76,0,77,0,78,0,70,0,38,0,78,0,31,0,38,0,54,0,33,0,36,0,65,0,33,0,70,0,77,0,69,0,87,0,33,0,26,0,26,0,40,0,40,0,27,0,33,0,69,0,52,0,52,0,44,0,34,0,73,0,74,0,29,0,75,0,45,0,45,0,57,0,0,0,33,0,33,0,70,0,33,0,39,0,76,0,11,0,21,0,25,0,18,0,26,0,35,0,85,0,40,0,40,0,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,123,Western Kentucky,https://drop-assets.ea.com/images/3ti1fULvE0s4tWUklXnlD4/169b6bee533f77b3d99cd0902704e200/WesternKentucky.png,False,LE,LEDG,Left Edge,defense,Defense,cfb-26-national-championship,National Championship
33700,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/60.png?im=FaceCrop,padding=0.7",Vic,Listorti,71,40,69,Pasadena,Maryland,Eligible,40,Junior,79,0,75,0,71,0,95,0,72,0,73,0,67,0,48,0,30,0,72,0,72,0,72,0,70,0,72,0,37,0,45,0,35,0,54,0,85,0,72,0,38,0,43,0,60,0,62,0,31,0,48,0,69,0,58,0,41,0,49,0,40,0,39,0,45,0,21,0,47,0,66,0,61,0,53,0,0,0,68,0,47,0,76,0,63,0,66,0,47,0,14,0,24,0,37,0,39,0,12,0,38,0,86,0,75,0,46,0,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,60,Navy,https://drop-assets.ea.com/images/4R2Z4qZVKDODl7hVNFa4XP/8b79250efaecc5d7c11ae3e7d1e583c4/Navy.png,False,FB,FB,Fullback,offense,Offense,cfb-26-national-championship,National Championship
30870,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/24.png?im=FaceCrop,padding=0.7",Vontae,Floyd,70,20,69,Norfolk,Virginia,Eligible,17,Sophomore,87,0,87,0,90,0,87,0,48,0,73,0,74,0,42,0,32,0,65,0,65,0,72,0,71,0,86,0,60,0,35,0,48,0,39,0,91,0,75,0,42,0,26,0,73,0,39,0,67,0,62,0,69,0,32,0,44,0,32,0,46,0,70,0,36,0,78,0,72,0,30,0,24,0,28,0,0,0,70,0,69,0,91,0,69,0,42,0,43,0,19,0,35,0,12,0,36,0,35,0,36,0,84,0,33,0,68,0,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,24,Duke,https://drop-assets.ea.com/images/5lx8CaANozRy6dTODZgIW1/e715b67b4b5667c8bbf2294afa4d10df/Duke.png,False,CB,CB,Cornerback,defense,Defense,cfb-26-national-championship,National Championship
21976,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/10.png?im=FaceCrop,padding=0.7",Walter,Taylor III,77,81,69,Jackson,Alabama,Previous,7,Junior,84,0,81,0,79,0,83,0,65,0,64,0,71,0,45,0,63,0,68,0,83,0,26,0,46,0,77,0,23,0,45,0,55,0,43,0,88,0,70,0,36,0,46,0,36,0,46,0,31,0,25,0,69,0,55,0,37,0,38,0,64,0,48,0,51,0,25,0,27,0,49,0,40,0,38,0,0,0,23,0,26,0,82,0,62,0,77,0,49,0,60,0,73,0,69,0,78,0,92,0,65,0,88,0,70,0,69,0,MAC,MAC,https://drop-assets.ea.com/images/46tLd8HfZDWQQqBvxwZoV7/d9f8b5dbc60061d142ceabaa6c3780b5/MAC.png,10,Ball State,https://drop-assets.ea.com/images/71302whD8zhC5uDvY5x4Ui/eb8065710f482e5b31fd40e00c6949e2/BallState.png,False,QB,QB,Quarterback,offense,Offense,cfb-26-national-championship,National Championship
25698,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/40.png?im=FaceCrop,padding=0.7",Will,Tompkins,77,140,69,Cedar Falls,Iowa,Eligible,78,Freshman,73,0,64,0,73,0,78,0,80,0,70,0,39,0,51,0,41,0,39,0,54,0,33,0,34,0,55,0,34,0,38,0,54,0,81,0,94,0,30,0,33,0,27,0,31,0,79,0,34,0,35,0,69,0,73,0,68,0,77,0,47,0,36,0,53,0,30,0,36,0,75,0,75,0,75,0,0,0,31,0,35,0,66,0,29,0,41,0,39,0,10,0,27,0,31,0,32,0,20,0,35,0,92,0,40,0,31,0,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,40,Iowa State,https://drop-assets.ea.com/images/7BO8oJ8aZqkXCMxay8JUk2/4ca940cbeba2e7c0b4c188950136bf8e/IowaState.png,False,RT,RT,Right Tackle,offense,Offense,cfb-26-national-championship,National Championship
7325,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/74.png?im=FaceCrop,padding=0.7",Will,Monney,76,70,69,Springville,Utah,Eligible,86,Junior,81,0,75,0,73,0,91,0,74,0,71,0,68,0,58,0,48,0,69,0,67,0,75,0,80,0,72,0,63,0,54,0,23,0,49,0,85,0,64,0,37,0,34,0,52,0,32,0,29,0,69,0,69,0,59,0,45,0,51,0,34,0,40,0,55,0,22,0,53,0,60,0,55,0,57,0,0,0,72,0,76,0,73,0,61,0,67,0,54,0,25,0,18,0,12,0,26,0,20,0,25,0,87,0,70,0,51,0,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,74,Oklahoma State,https://drop-assets.ea.com/images/74dfTMiAEefif6jJ8oco74/381f1f8ae8692928b9533f8ad3c1d1a3/OklahomaState.png,False,TE,TE,Tight End,offense,Offense,cfb-26-national-championship,National Championship
33355,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/101.png?im=FaceCrop,padding=0.7",William,Hudlow,71,57,69,New Orleans,Louisiana,Previous,34,Sophomore,69,0,62,0,60,0,85,0,53,0,59,0,34,0,33,0,40,0,47,0,52,0,47,0,39,0,52,0,33,0,33,0,47,0,44,0,86,0,32,0,74,0,85,0,27,0,47,0,44,0,48,0,69,0,44,0,26,0,47,0,37,0,46,0,45,0,38,0,34,0,27,0,41,0,31,0,0,0,38,0,35,0,70,0,29,0,40,0,27,0,12,0,23,0,14,0,37,0,35,0,44,0,84,0,39,0,42,0,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,101,Tulane,https://drop-assets.ea.com/images/2bzOwGrzuzUYdzLM8l26H/550fca554668c6c58c4412bf587b2404/Tulane.png,False,P,P,Punter,special-teams,Special Teams,cfb-26-national-championship,National Championship
33621,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/113.png?im=FaceCrop,padding=0.7",William,Holmes,76,85,69,Detroit,Michigan,Eligible,24,Sophomore,79,0,71,0,71,0,90,0,70,0,76,0,26,0,73,0,36,0,39,0,54,0,27,0,27,0,66,0,26,0,67,0,82,0,69,0,93,0,25,0,44,0,29,0,32,0,55,0,32,0,24,0,69,0,66,0,62,0,52,0,25,0,73,0,73,0,25,0,80,0,55,0,52,0,65,0,0,0,25,0,24,0,72,0,27,0,38,0,82,0,10,0,18,0,24,0,17,0,30,0,33,0,94,0,37,0,28,0,MW,Mountain West,https://drop-assets.ea.com/images/4OmYsw94dTPkBlRXiRVIa1/afafe527da38d4d316369849d2975e1f/MW.png,113,Utah State,https://drop-assets.ea.com/images/6ZdCn7Iq5kfJd0l6kAFj78/25b943888178276784bd45ee7b6e2793/UtahState.png,False,RE,REDG,Right Edge,defense,Defense,cfb-26-national-championship,National Championship
29508,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/122.png?im=FaceCrop,padding=0.7",Wilnerson,Telemaque,78,95,69,Miami Gardens,Florida,Eligible,47,Freshman,83,0,73,0,85,0,75,0,74,0,59,0,36,0,75,0,35,0,38,0,56,0,33,0,38,0,67,0,31,0,65,0,78,0,76,0,90,0,53,0,42,0,43,0,42,0,49,0,30,0,34,0,69,0,44,0,45,0,45,0,43,0,61,0,79,0,44,0,73,0,40,0,42,0,52,0,0,0,33,0,35,0,77,0,51,0,64,0,79,0,10,0,20,0,28,0,30,0,22,0,23,0,88,0,60,0,34,0,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,122,West Virginia,https://drop-assets.ea.com/images/31vZi2pHpFYBRzc5anbLeB/3efd9263b61f022763313a6ac7f24580/WestVirginia.png,False,LE,LEDG,Left Edge,defense,Defense,cfb-26-national-championship,National Championship
27505,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/92.png?im=FaceCrop,padding=0.7",Witten,Van Hoy,78,160,69,Benton,Louisiana,Eligible,50,Freshman,71,0,62,0,74,0,75,0,80,0,67,0,31,0,40,0,21,0,32,0,51,0,33,0,31,0,57,0,34,0,40,0,37,0,85,0,89,0,33,0,24,0,24,0,22,0,78,0,20,0,33,0,69,0,73,0,68,0,78,0,30,0,35,0,36,0,15,0,39,0,76,0,77,0,75,0,0,0,34,0,33,0,60,0,37,0,29,0,28,0,17,0,22,0,36,0,11,0,16,0,15,0,90,0,29,0,19,0,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,92,TCU,https://drop-assets.ea.com/images/11X1ZShRdgCIRey96Oo6bt/248ee9dab823c2ef3892cae16d93d7d1/TCU.png,False,RT,RT,Right Tackle,offense,Offense,cfb-26-national-championship,National Championship
33269,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/122.png?im=FaceCrop,padding=0.7",Wyatt,Minor,77,145,69,Clarksburg,West Virginia,Previous,68,Sophomore,69,0,56,0,72,0,88,0,87,0,73,0,31,0,42,0,26,0,31,0,51,0,27,0,28,0,51,0,31,0,31,0,40,0,81,0,84,0,29,0,27,0,43,0,28,0,82,0,27,0,29,0,69,0,72,0,75,0,73,0,45,0,34,0,35,0,28,0,30,0,73,0,73,0,72,0,0,0,30,0,26,0,57,0,32,0,29,0,32,0,14,0,26,0,31,0,25,0,35,0,35,0,87,0,32,0,28,0,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,122,West Virginia,https://drop-assets.ea.com/images/31vZi2pHpFYBRzc5anbLeB/3efd9263b61f022763313a6ac7f24580/WestVirginia.png,False,RG,RG,Right Guard,offense,Offense,cfb-26-national-championship,National Championship
